subject;age;language;seks;solution_type;CRAT1;ACC_CRAT;CRAT_correct;subject_answer_CRAT;ACC_memory;memory_correct;subject_answer_memory;location;RT;confidence;load_condition;ACC_memory_all_correct
34015;18;Andere;female;2;sport;0;zak;wagen;0;4293;;a;10219;58;2;0
34015;18;Andere;female;2;politie;1;auto;auto;0;1452;;a;10179;31;2;0
34015;18;Andere;female;1;hoef;1;ijzer;ijzer;0;4613;12;a;2585;74;2;0
34015;18;Andere;female;2;hoed;1;vinger;vinger;0;7984;;v;3119;35;2;0
34015;18;Andere;female;2;vogel;1;nest;nest;0;3725;;a;23189;23;2;0
34015;18;Andere;female;1;kruis;1;boog;boog;0;3295;;a;3172;51;2;0
34015;18;Andere;female;1;munt;1;peper;peper;0;7689;;v;5903;66;2;0
34015;18;Andere;female;1;spiegel;1;beeld;beeld;0;4657;;a;8007;68;2;0
34015;18;Andere;female;2;kamp;1;vuur;vuur;0;1834;;a;6721;61;2;0
34015;18;Andere;female;2;worm;1;lint;lint;0;5816;;v;9453;31;2;0
34015;18;Andere;female;2;sjeik;1;olie;olie;0;8534;;v;17568;24;2;0
34015;18;Andere;female;1;haar;1;lak;lak;0;3172;;a;6019;58;2;0
34015;18;Andere;female;1;zoeker;1;voet;voet;0;8715;;v;4532;64;2;0
34015;18;Andere;female;1;galerij;1;kunst;kunst;0;5396;;v;7288;74;2;0
34015;18;Andere;female;2;bureau;0;job;reis;0;1628;;a;12762;65;2;0
34015;18;Andere;female;1;baan;1;loop;loop;0;9327;;v;13941;70;2;0
34015;18;Andere;female;1;windmolen;1;park;park;0;1935;;a;4512;60;2;0
34117;18;Nederlands + andere;female;1;knie;1;holte;holte;1;2194;2194;a;7066;56;2;1
34117;18;Nederlands + andere;female;2;schaduw;1;oog;oog;1;7289;7289;v;22350;95;2;1
34117;18;Nederlands + andere;female;1;politie;1;auto;auto;1;1452;425;a;6285;99;2;0
34117;18;Nederlands + andere;female;1;spiegel;1;beeld;beeld;1;4657;4657;a;3727;100;2;1
34117;18;Nederlands + andere;female;1;basket;1;bal;bal;1;4825;4829;a;5572;100;2;0
34117;18;Nederlands + andere;female;1;baan;0;loop;bowling;1;9327;9327;v;6882;11;2;1
34117;18;Nederlands + andere;female;1;hand;1;tas;tas;0;1423;4937;a;4673;100;2;0
34117;18;Nederlands + andere;female;1;paal;1;telefoon;telefoon;1;7418;7419;v;8622;74;2;0
34117;18;Nederlands + andere;female;1;olie;1;sla;sla;0;8659;7459;v;9872;22;2;0
34117;18;Nederlands + andere;female;1;worm;0;lint;land;1;5816;5816;v;12229;50;2;1
34117;18;Nederlands + andere;female;1;bureau;0;job;kantoor;0;1628;1578;a;5694;53;2;0
34117;18;Nederlands + andere;female;1;circus;1;tent;tent;1;1863;1863;a;5070;25;2;1
34117;18;Nederlands + andere;female;1;hoef;1;ijzer;ijzer;1;4613;4813;a;4662;100;2;0
34117;18;Nederlands + andere;female;1;vogel;1;nest;nest;0;3725;;a;2178;100;2;0
34117;18;Nederlands + andere;female;1;stuk;1;theater;theater;1;5237;5237;v;5835;30;2;1
34117;18;Nederlands + andere;female;1;pijn;1;buik;buik;0;7936;;v;6944;60;2;0
34117;18;Nederlands + andere;female;1;tijd;1;steen;steen;0;5498;;v;10558;31;2;0
34117;18;Nederlands + andere;female;1;rol;1;film;fim;1;5128;5128;v;2619;100;2;1
34117;18;Nederlands + andere;female;1;kerst;1;kind;kind;1;4756;7451;a;6557;100;2;0
34117;18;Nederlands + andere;female;2;dating;1;site;site;0;3576;;a;16340;0;2;0
34117;18;Nederlands + andere;female;1;sport;1;zak;zak;1;4293;4273;a;4732;100;2;0
34117;18;Nederlands + andere;female;1;worm;1;regen;regen;0;9835;;v;18573;100;2;0
34117;18;Nederlands + andere;female;1;kruis;1;boog;boog;1;3295;3294;a;5029;98;2;0
34117;18;Nederlands + andere;female;1;haar;1;lak;lak;1;3172;3172;a;6899;100;2;1
34117;18;Nederlands + andere;female;1;galerij;1;kunst;kunst;0;5396;;v;6926;86;2;0
34117;18;Nederlands + andere;female;1;wandeling;1;bos;bos;0;9245;;v;7531;70;2;0
34117;18;Nederlands + andere;female;1;kamp;1;vuur;vuur;0;1834;;a;2766;100;2;0
34117;18;Nederlands + andere;female;1;palm;1;boom;boo;0;4173;;a;7841;100;2;0
34117;18;Nederlands + andere;female;1;kaart;1;bank;bank;0;8354;;v;6778;100;2;0
34117;18;Nederlands + andere;female;1;regen;1;broek;broek;0;1756;;a;3715;83;2;0
34117;18;Nederlands + andere;female;1;hoed;1;vinger;vinger;0;7984;;v;7554;100;2;0
34117;18;Nederlands + andere;female;1;tennis;1;bal;bal;0;4139;;a;10857;18;2;0
34117;18;Nederlands + andere;female;1;zoeker;1;voet;voet;1;8715;8715;v;5866;81;2;1
34117;18;Nederlands + andere;female;1;muis;1;veld;veld;0;4931;;v;3920;82;2;0
34117;18;Nederlands + andere;female;1;hok;1;honden;honden;1;9864;4891;v;6319;80;2;0
34117;18;Nederlands + andere;female;1;pauze;1;koffie;koffie;1;9156;9156;v;3745;96;2;1
34117;18;Nederlands + andere;female;1;wax;1;Kaars;kaarsen;1;8975;9856;v;7557;70;2;0
34117;18;Nederlands + andere;female;1;wand;1;klok;klok;0;2961;;a;10687;32;2;0
34117;18;Nederlands + andere;female;1;programma;1;computer;computer;0;9862;;v;3861;69;2;0
34117;18;Nederlands + andere;female;1;sjeik;1;olie;olie;1;8534;8534;v;1707;100;2;1
34117;18;Nederlands + andere;female;1;spook;1;schip;boot;0;4253;8353;a;8220;48;2;0
34117;18;Nederlands + andere;female;1;bus;1;reis;reis;1;7568;7658;v;8709;64;2;1
34117;18;Nederlands + andere;female;2;bord;1;ganzen;ganzen;0;6298;;v;5461;7;2;0
34117;18;Nederlands + andere;female;1;schutter;1;boog;boog;1;7485;7485;v;10804;76;2;1
34168;18;Nederlands;female;2;zoeker;0;voet;schoen;0;8715;8534;v;9841;74;2;0
34168;18;Nederlands;female;1;haar;1;lak;lak;1;3172;3172;a;12829;70;2;1
34168;18;Nederlands;female;1;dorp;1;berg;berg;1;5463;3415;v;8722;74;2;0
34168;18;Nederlands;female;1;weer;1;brand;brand;1;7918;1786;v;4766;87;2;0
34168;18;Nederlands;female;1;wandeling;1;bos;bos;1;9245;9245;v;5392;76;2;1
34168;18;Nederlands;female;2;rol;1;film;film;1;5128;5218;v;4531;75;2;1
34168;18;Nederlands;female;2;vogel;1;nest;nest;1;3725;3275;a;6924;78;2;1
34168;18;Nederlands;female;1;baan;0;loop;schaats;0;9327;3218;v;11951;41;2;0
34168;18;Nederlands;female;1;créme;1;ijs;ijs;0;5649;6421;v;4224;75;2;0
34168;18;Nederlands;female;1;circus;1;tent;tent;0;1863;6451;a;7358;70;2;0
34168;18;Nederlands;female;1;bord;0;ganzen;deken;0;6298;3218;v;15658;28;2;0
34168;18;Nederlands;female;1;wax;1;Kaars;kaars;1;8975;9865;v;22463;70;2;0
34168;18;Nederlands;female;2;hok;0;honden;kippen;1;9864;8964;v;16699;36;2;1
34168;18;Nederlands;female;1;pauze;1;koffie;koffie;0;9156;6452;v;17250;70;2;0
34168;18;Nederlands;female;2;worm;0;lint;regen;0;5816;5832;v;13023;36;2;0
34168;18;Nederlands;female;2;knie;0;holte;lap;1;2194;9124;a;6256;80;2;1
34168;18;Nederlands;female;1;politie;1;auto;auto;1;1452;5421;a;8325;100;2;1
34168;18;Nederlands;female;1;olie;1;sla;slq;1;8659;8652;v;9207;100;2;0
34168;18;Nederlands;female;2;bureau;0;job;kantoor;0;1628;1946;a;14209;70;2;0
34168;18;Nederlands;female;2;spook;1;schip;boot;0;4253;4685;a;12716;100;2;0
34168;18;Nederlands;female;1;kaart;1;bank;bank;0;8354;4432;v;6604;86;2;0
34168;18;Nederlands;female;1;windmolen;1;park;park;1;1935;1659;a;13883;100;2;0
34168;18;Nederlands;female;1;schaduw;1;oog;oog;0;7289;9845;v;19975;100;2;0
34168;18;Nederlands;female;1;kruis;1;boog;boog;0;3295;6541;a;7892;100;2;0
34168;18;Nederlands;female;2;heer;0;land;huis;0;8496;8315;v;11401;11;2;0
34168;18;Nederlands;female;1;kamp;1;vuur;vuur;1;1834;9843;a;20850;100;2;0
34168;18;Nederlands;female;1;dating;1;site;site;0;3576;1865;a;10005;100;2;0
34168;18;Nederlands;female;2;jacht;1;geweer;geweer;1;4918;8954;a;8552;100;2;0
34168;18;Nederlands;female;1;schutter;1;boog;boog;0;7485;6314;v;11288;100;2;0
34168;18;Nederlands;female;1;bus;1;reis;reis;0;7568;9854;v;2773;67;2;0
34168;18;Nederlands;female;1;munt;1;peper;peper;0;7689;9731;v;7018;100;2;0
34168;18;Nederlands;female;1;rozen;1;tuin;tuin;0;3854;54;a;16769;100;2;0
34168;18;Nederlands;female;2;schommel;0;stoel;spel;0;2968;2164;a;17312;100;2;0
34168;18;Nederlands;female;2;dood;0;ziek;lijk;1;3249;9542;a;13871;35;2;0
34168;18;Nederlands;female;1;paal;1;telefoon;telefoon;0;7418;9632;v;8103;100;2;0
34168;18;Nederlands;female;2;programma;1;computer;computer;0;9862;6510;v;15819;100;2;0
34168;18;Nederlands;female;2;bier;1;tafel;tafel;0;7824;3548;v;8948;78;2;0
34168;18;Nederlands;female;2;tennis;0;bal;beer;0;4139;6513;a;8161;81;2;0
34168;18;Nederlands;female;2;muis;0;veld;tuin;1;4931;6341;v;11102;28;2;0
34168;18;Nederlands;female;2;worm;1;regen;regen;0;9835;;v;4043;95;2;0
34168;18;Nederlands;female;2;spiegel;1;beeld;beeld;0;4657;;a;4810;100;2;0
34195;18;Nederlands;female;1;pijn;1;buik;buik;1;7936;9736;v;22681;76;2;1
34195;18;Nederlands;female;2;basket;1;bal;bal;1;4825;8425;a;4439;72;2;1
34195;18;Nederlands;female;2;maat;1;beker;beker;1;2891;2891;a;7395;73;2;1
34195;18;Nederlands;female;1;slaap;1;kamer;kamer;1;1297;1297;a;8913;74;2;1
34195;18;Nederlands;female;1;wandeling;1;bos;bos;1;9245;9245;v;7589;76;2;1
34195;18;Nederlands;female;1;weer;1;brand;brand;1;7918;7918;v;3518;77;2;1
34195;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;4613;4613;a;4484;79;2;1
34195;18;Nederlands;female;2;worm;0;lint;lqnd;1;5816;5861;v;17073;24;2;1
34195;18;Nederlands;female;2;ontsteking;1;oor;oor;1;9385;9485;v;6007;74;2;0
34195;18;Nederlands;female;2;vlok;1;sneeuw;sneeuw;1;9786;9786;v;6376;38;2;1
34195;18;Nederlands;female;1;spiegel;1;beeld;beeld;1;4657;4657;a;4162;84;2;1
34195;18;Nederlands;female;1;worm;1;regen;regen;1;9835;9835;v;4452;85;2;1
34195;18;Nederlands;female;1;kamp;1;vuur;vuur;1;1834;1834;a;7259;77;2;1
34195;18;Nederlands;female;2;wereld;1;oorlog;oorlog;1;3972;3972;a;9869;71;2;1
34195;18;Nederlands;female;1;pauze;1;koffie;koffie;1;9156;9156;v;13634;71;2;1
34195;18;Nederlands;female;1;wax;1;Kaars;kaars;1;8975;8975;v;5367;79;2;1
34195;18;Nederlands;female;2;olie;1;sla;sla;1;8659;8659;v;13452;76;2;1
34195;18;Nederlands;female;1;brood;1;doos;doos;1;4896;8496;a;12031;71;2;1
34195;18;Nederlands;female;1;schaduw;1;oog;oog;1;7289;7287;v;10351;73;2;0
34195;18;Nederlands;female;2;bier;0;tafel;bal;1;7824;7842;v;24074;15;2;1
34195;18;Nederlands;female;2;vakantie;0;kamp;taak;1;2549;2459;a;8900;50;2;1
34195;18;Nederlands;female;2;meloen;1;honing;honing;1;6831;6831;v;4675;80;2;1
34195;18;Nederlands;female;1;palm;1;boom;boom;1;4173;4173;a;7308;78;2;1
34195;18;Nederlands;female;1;baan;1;loop;loop;1;9327;9372;v;19047;71;2;1
34195;18;Nederlands;female;2;bord;1;ganzen;ganzen;0;6298;;v;4930;34;2;0
34195;18;Nederlands;female;2;circus;1;tent;tent;1;1863;1863;a;5935;85;2;1
34195;18;Nederlands;female;2;rust;1;pauze;pauze;1;2874;2874;a;7698;65;2;1
34195;18;Nederlands;female;1;rozen;1;tuin;tuin;0;3854;;a;8769;81;2;0
34195;18;Nederlands;female;2;kruis;1;boog;boog;1;3295;3259;a;11189;81;2;1
34195;18;Nederlands;female;2;neus;1;gat;gat;0;3672;;a;12551;66;2;0
34195;18;Nederlands;female;2;vogel;1;nest;nest;0;3725;374;a;9854;72;2;0
34195;18;Nederlands;female;1;hoed;1;vinger;vinger;1;7984;7984;v;10703;85;2;1
34195;18;Nederlands;female;1;hok;1;honden;honden;1;9864;9864;v;7393;80;2;1
34195;18;Nederlands;female;2;kaart;1;bank;bamk;1;8354;8354;v;9232;77;2;1
34195;18;Nederlands;female;2;haar;1;lak;lak;0;3172;;a;10022;81;2;0
34204;19;Nederlands;female;1;haar;1;lak;lak;1;3172;7316;a;3651;73;2;0
34204;19;Nederlands;female;2;maat;0;beker;schoen;1;2891;2891;a;23922;6;2;1
34204;19;Nederlands;female;1;sjeik;1;olie;olie;1;8534;8534;v;5326;78;2;1
34204;19;Nederlands;female;1;kaart;1;bank;bank;1;8354;8354;v;13914;78;2;1
34204;19;Nederlands;female;2;zoeker;1;voet;voet;1;8715;7816;v;10298;17;2;0
34204;19;Nederlands;female;1;worm;1;regen;regen;0;9835;7841;v;4051;84;2;0
34204;19;Nederlands;female;1;circus;1;tent;tent;1;1863;1863;a;4414;78;2;1
34204;19;Nederlands;female;2;brood;1;doos;doos;1;4896;7896;a;13278;27;2;0
34204;19;Nederlands;female;1;bord;1;ganzen;ganzen;1;6298;6298;v;15405;65;2;1
34204;19;Nederlands;female;1;kamp;1;vuur;vuur;1;1834;1398;a;4394;75;2;0
34204;19;Nederlands;female;1;sport;1;zak;zak;1;4293;4293;a;4522;90;2;1
34204;19;Nederlands;female;1;hok;1;honden;honden;1;9864;9864;v;2852;80;2;1
34204;19;Nederlands;female;2;dood;0;ziek;slag;1;3249;9428;a;18739;0;2;0
34204;19;Nederlands;female;1;vogel;1;nest;nest;1;3725;3725;a;5932;87;2;1
34204;19;Nederlands;female;2;paal;1;telefoon;telefoon;1;7418;7428;v;5376;26;2;0
34204;19;Nederlands;female;1;tijd;1;steen;steen;0;5498;2486;v;15143;26;2;0
34204;19;Nederlands;female;2;vlok;1;sneeuw;sneeuw;1;9786;9786;v;20265;3;2;1
34204;19;Nederlands;female;1;slaap;1;kamer;kamer;0;1297;1348;a;12392;16;2;0
34204;19;Nederlands;female;2;programma;1;computer;computer;1;9862;9842;v;4734;29;2;0
34204;19;Nederlands;female;1;pauze;1;koffie;koffie;1;9156;9164;v;6946;84;2;0
34204;19;Nederlands;female;1;tennis;1;bal;bal;1;4139;7139;a;5749;96;2;0
34204;19;Nederlands;female;1;neus;1;gat;gat;0;3672;1245;a;15752;100;2;0
34204;19;Nederlands;female;1;olie;1;sla;sla;0;8659;9248;v;4597;100;2;0
34204;19;Nederlands;female;1;muis;1;veld;veld;1;4931;3941;v;14447;100;2;1
34204;19;Nederlands;female;1;politie;1;auto;auto;0;1452;3952;a;7583;100;2;0
34204;19;Nederlands;female;2;schutter;1;boog;boog;0;7485;3954;v;7059;100;2;0
34204;19;Nederlands;female;2;wax;1;Kaars;kaars;1;8975;4578;v;14860;30;2;0
34204;19;Nederlands;female;1;hand;1;tas;tas;1;1423;1423;a;4450;100;2;1
34204;19;Nederlands;female;1;galerij;1;kunst;kunst;1;5396;5346;v;21250;100;2;0
34204;19;Nederlands;female;1;spiegel;1;beeld;beeld;1;4657;1465;a;3648;100;2;0
34204;19;Nederlands;female;1;basket;1;bal;bal;0;4825;4375;a;2723;100;2;0
34204;19;Nederlands;female;2;dating;1;site;site;1;3576;3576;a;5679;7;2;1
34204;19;Nederlands;female;1;regen;1;broek;broek;1;1756;1756;a;2851;100;2;1
34204;19;Nederlands;female;1;kerst;1;kind;kind;1;4756;5765;a;8107;100;2;0
34204;19;Nederlands;female;1;worm;1;lint;lint;1;5816;5167;v;6239;100;2;0
34204;19;Nederlands;female;2;rust;1;pauze;pauze;1;2874;2842;a;21901;0;2;0
34204;19;Nederlands;female;1;weer;1;brand;brand;0;7918;2794;v;3366;100;2;0
34204;19;Nederlands;female;1;knie;1;holte;holte;1;2194;1298;a;10391;100;2;0
34204;19;Nederlands;female;1;hoef;1;ijzer;ijzer;0;4613;1258;a;4854;99;2;0
34204;19;Nederlands;female;1;echt;0;scheiding;breuk;1;2534;2453;a;13793;0;2;1
34204;19;Nederlands;female;1;kruis;1;boog;boog;0;3295;2841;a;4838;100;2;0
34204;19;Nederlands;female;1;wereld;1;oorlog;oorlog;0;3972;1234;a;5086;100;2;0
34204;19;Nederlands;female;1;baan;1;loop;loop;0;9327;8324;v;4773;63;2;0
34204;19;Nederlands;female;1;wandeling;1;bos;bos;1;9245;9824;v;3298;17;2;0
34204;19;Nederlands;female;1;hoed;1;vinger;vinger;1;7984;7984;v;5810;100;2;1
34204;19;Nederlands;female;1;rozen;1;tuin;tuin;1;3854;3854;a;4214;97;2;1
34204;19;Nederlands;female;1;spook;1;schip;boot;0;4253;6357;a;10093;79;2;0
34204;19;Nederlands;female;2;rol;0;film;hoofd;1;5128;5248;v;6032;18;2;0
34204;19;Nederlands;female;1;palm;1;boom;boo;1;4173;5174;a;3491;83;2;0
34315;19;Nederlands;female;1;hand;1;tas;tas;1;1423;1432;a;3271;95;2;1
34315;19;Nederlands;female;1;dood;1;ziek;ziek;1;3249;1493;a;12860;84;2;0
34315;19;Nederlands;female;1;bord;1;ganzen;ganzen;1;6298;6291;v;5818;83;2;0
34315;19;Nederlands;female;2;spook;1;schip;boot;1;4253;2453;a;15395;33;2;1
34315;19;Nederlands;female;1;haar;1;lak;lak;1;3172;4172;a;8270;75;2;0
34315;19;Nederlands;female;2;basket;1;bal;bal;1;4825;4825;a;3976;89;2;1
34315;19;Nederlands;female;2;tijd;0;steen;wind;1;5498;5846;v;12547;24;2;0
34315;19;Nederlands;female;2;slaap;0;kamer;bed;1;1297;1279;a;7230;27;2;1
34315;19;Nederlands;female;1;sport;1;zak;zak;1;4293;4293;a;3355;78;2;1
34315;19;Nederlands;female;1;baan;1;loop;loop;1;9327;9372;v;7027;74;2;1
34315;19;Nederlands;female;1;schutter;1;boog;boog;1;7485;4785;v;5629;84;2;1
34315;19;Nederlands;female;2;kruis;1;boog;boog;1;3295;9732;a;5410;82;2;0
34315;19;Nederlands;female;2;knie;1;holte;hoek;1;2194;2149;a;16694;24;2;1
34315;19;Nederlands;female;2;rol;1;film;fim;1;5128;8125;v;10985;76;2;1
34315;19;Nederlands;female;2;kerst;0;kind;zoon;1;4756;4657;a;18292;29;2;1
34315;19;Nederlands;female;1;worm;1;regen;regen;1;9835;9835;v;3620;84;2;1
34315;19;Nederlands;female;1;vogel;1;nest;nest;1;3725;3725;a;3331;84;2;1
34315;19;Nederlands;female;2;munt;1;peper;peper;1;7689;6789;v;9106;84;2;1
34315;19;Nederlands;female;1;windmolen;1;park;park;1;1935;1935;a;9448;88;2;1
34315;19;Nederlands;female;1;weer;1;brand;brand;1;7918;7815;v;5405;75;2;0
34315;19;Nederlands;female;2;rust;1;pauze;pauze;1;2874;2874;a;5768;78;2;1
34315;19;Nederlands;female;1;wax;1;Kaars;kaars;1;8975;8975;v;5528;78;2;1
34315;19;Nederlands;female;1;kamp;1;vuur;vuur;1;1834;1834;a;5412;84;2;1
34315;19;Nederlands;female;2;muis;0;veld;boom;1;4931;3914;v;12364;32;2;1
34315;19;Nederlands;female;1;programma;1;computer;computer;0;9862;9641;v;5304;73;2;0
34315;19;Nederlands;female;1;dating;1;site;site;1;3576;3657;a;7608;81;2;1
34315;19;Nederlands;female;2;palm;1;boom;boom;1;4173;4173;a;3248;79;2;1
34315;19;Nederlands;female;1;wand;1;klok;klok;1;2961;4169;a;10458;74;2;0
34315;19;Nederlands;female;2;meloen;0;honing;en;0;6831;3697;v;21883;19;2;0
34315;19;Nederlands;female;1;galerij;1;kunst;kunst;1;5396;5369;v;4784;98;2;1
34315;19;Nederlands;female;2;bier;0;tafel;bal;1;7824;4752;v;10917;81;2;0
34315;19;Nederlands;female;2;tennis;0;bal;spel;1;4139;1439;a;24563;24;2;1
34315;19;Nederlands;female;1;bus;1;reis;reis;1;7568;7856;v;3799;88;2;1
34315;19;Nederlands;female;1;regen;1;broek;broek;1;1756;1756;a;1835;82;2;1
34315;19;Nederlands;female;2;politie;0;auto;spel;1;1452;1452;a;12443;71;2;1
34315;19;Nederlands;female;1;vlok;1;sneeuw;sneeuw;1;9786;8976;v;4769;94;2;1
34315;19;Nederlands;female;1;créme;1;ijs;ijs;1;5649;5469;v;4190;82;2;1
34315;19;Nederlands;female;1;vakantie;0;kamp;werk;1;2549;4529;a;7282;80;2;1
34315;19;Nederlands;female;2;wandeling;1;bos;bos;1;9245;4591;v;21691;79;2;0
34315;19;Nederlands;female;1;wereld;1;oorlog;oorlog;1;3972;2397;a;2768;87;2;1
34315;19;Nederlands;female;1;schommel;1;stoel;stoel;1;2968;2978;a;5967;77;2;0
34315;19;Nederlands;female;1;hoed;1;vinger;vinger;1;7984;8793;v;7515;78;2;0
34315;19;Nederlands;female;1;stuk;1;theater;toneel;1;5237;5237;v;5620;80;2;1
34315;19;Nederlands;female;1;hok;1;honden;honden;1;9864;6984;v;4710;81;2;1
34315;19;Nederlands;female;1;hoef;1;ijzer;ijzer;1;4613;4613;a;9747;79;2;1
34375;18;Nederlands;female;1;tennis;1;bal;bal;1;4139;3491;a;6491;71;2;1
34375;18;Nederlands;female;1;sjeik;0;olie;kaart;1;8534;8534;v;13246;32;2;1
34375;18;Nederlands;female;1;muis;0;veld;ader;1;4931;4931;v;10322;34;2;1
34375;18;Nederlands;female;1;bureau;0;job;kantoor;1;1628;1682;a;9189;26;2;1
34375;18;Nederlands;female;1;vlok;1;sneeuw;sneeuw;1;9786;9786;v;7144;28;2;1
34375;18;Nederlands;female;1;kerst;1;kind;kind;1;4756;4756;a;14358;32;2;1
34375;18;Nederlands;female;1;tijd;0;steen;spqn;1;5498;4589;v;20272;32;2;1
34375;18;Nederlands;female;1;knie;0;holte;en;1;2194;2194;a;7940;32;2;1
34375;18;Nederlands;female;1;weer;1;brand;brand;1;7918;7918;v;14382;64;2;1
34375;18;Nederlands;female;1;rozen;1;tuin;tuin;0;3854;1382;a;12993;61;2;0
34375;18;Nederlands;female;1;rust;1;pauze;huis;1;2874;2874;a;5725;73;2;1
34375;18;Nederlands;female;2;hoed;1;vinger;vinger;1;7984;7984;v;22359;62;2;1
34375;18;Nederlands;female;1;wandeling;1;bos;bos;1;9245;9542;v;9600;74;2;1
34375;18;Nederlands;female;1;créme;0;ijs;hand;1;5649;5649;v;20640;32;2;1
34375;18;Nederlands;female;1;bord;0;ganzen;deken;1;6298;2689;v;10930;24;2;1
34375;18;Nederlands;female;1;schutter;0;boog;scherp;1;7485;4758;v;20148;22;2;1
34375;18;Nederlands;female;1;kaart;1;bank;bank;1;8354;8354;v;6844;100;2;1
34375;18;Nederlands;female;1;pijn;1;buik;buik;1;7936;7936;v;8163;100;2;1
34375;18;Nederlands;female;1;circus;1;tent;tent;1;1863;1863;a;5634;74;2;1
34375;18;Nederlands;female;1;kamp;1;vuur;vuur;1;1834;1893;a;5130;100;2;0
34375;18;Nederlands;female;1;spook;1;schip;boot;1;4253;4253;a;15311;99;2;1
34375;18;Nederlands;female;1;haar;0;lak;gel;1;3172;3172;a;3361;72;2;1
34375;18;Nederlands;female;1;heer;0;land;weg;1;8496;8496;v;16691;29;2;1
34375;18;Nederlands;female;1;jacht;1;geweer;geweer;0;4918;8163;a;17665;26;2;0
34375;18;Nederlands;female;1;schommel;1;stoel;stoel;1;2968;2968;a;5879;32;2;1
34375;18;Nederlands;female;1;baan;0;loop;bowling;1;9327;9327;v;16551;38;2;1
34375;18;Nederlands;female;2;spiegel;1;beeld;beeld;1;4657;7568;a;11936;68;2;0
34375;18;Nederlands;female;1;rust;1;huis;huis;1;1296;1296;a;7830;34;2;1
34375;18;Nederlands;female;1;kruis;1;boog;boog;1;3295;2359;a;6637;33;2;1
34375;18;Nederlands;female;2;hok;1;honden;honden;1;9864;2468;v;15883;65;2;0
34375;18;Nederlands;female;1;motor;0;race;rit;1;1982;1982;a;16548;44;2;1
34375;18;Nederlands;female;1;stuk;1;theater;theater;1;5237;5237;v;6800;68;2;1
34375;18;Nederlands;female;1;basket;1;bal;bal;0;4825;2725;a;10085;83;2;0
34375;18;Nederlands;female;2;sport;1;zak;zak;1;4293;9235;a;8835;76;2;0
34375;18;Nederlands;female;2;rol;1;film;film;0;5128;7418;v;19515;40;2;0
34375;18;Nederlands;female;1;palm;1;boom;boom;1;4173;4173;a;5632;41;2;1
34375;18;Nederlands;female;1;galerij;0;kunst;foto;1;5396;5396;v;8255;36;2;1
34375;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;4613;4613;a;11545;37;2;1
34375;18;Nederlands;female;2;regen;1;broek;broek;0;1756;1386;a;11537;24;2;0
34375;18;Nederlands;female;1;zoeker;1;voet;voet;1;8715;8751;v;5285;38;2;1
34375;18;Nederlands;female;1;neus;1;gat;gat;0;3672;1432;a;8240;54;2;0
34375;18;Nederlands;female;2;dating;1;site;site;1;3576;5673;a;18712;38;2;1
34375;18;Nederlands;female;1;wereld;1;oorlog;oorlog;1;3972;3792;a;6772;40;2;1
34708;19;Nederlands;female;1;vogel;1;nest;nest;1;3725;2357;a;3189;74;2;1
34708;19;Nederlands;female;1;hoef;1;ijzer;ijzer;1;4613;1346;a;8082;57;2;1
34708;19;Nederlands;female;2;schutter;0;boog;sluip;1;7485;8457;v;18993;7;2;1
34708;19;Nederlands;female;1;bureau;1;job;job;1;1628;1628;a;5116;93;2;1
34708;19;Nederlands;female;1;vakantie;0;kamp;taak;1;2549;4529;a;6015;59;2;1
34708;19;Nederlands;female;1;echt;1;scheiding;scheiding;1;2534;1234;a;10712;46;2;0
34708;19;Nederlands;female;2;wandeling;1;bos;bos;1;9245;2459;v;11420;37;2;1
34708;19;Nederlands;female;1;motor;1;race;race;1;1982;1928;a;3669;78;2;1
34708;19;Nederlands;female;1;maat;1;beker;beker;1;2891;1289;a;5202;59;2;1
34708;19;Nederlands;female;1;basket;1;bal;bal;1;4825;8524;a;2803;100;2;1
34708;19;Nederlands;female;1;rozen;0;tuin;geur;1;3854;8543;a;5310;22;2;1
34708;19;Nederlands;female;1;bord;1;ganzen;ganzen;0;6298;8563;v;3475;92;2;0
34708;19;Nederlands;female;1;rol;1;film;film;1;5128;1825;v;10217;67;2;1
34708;19;Nederlands;female;2;dorp;1;berg;berg;1;5463;5463;v;16947;0;2;1
34708;19;Nederlands;female;1;sport;1;zak;zak;1;4293;2349;a;5696;100;2;1
34708;19;Nederlands;female;1;worm;0;lint;land;1;5816;8561;v;20188;56;2;1
34708;19;Nederlands;female;1;circus;1;tent;tent;1;1863;8631;a;5962;100;2;1
34708;19;Nederlands;female;1;slaap;1;kamer;kamer;0;1297;1389;a;4362;100;2;0
34708;19;Nederlands;female;1;palm;1;boom;boom;1;4173;7813;a;2966;100;2;0
34708;19;Nederlands;female;1;spiegel;1;beeld;beeld;1;4657;4567;a;4112;100;2;1
34708;19;Nederlands;female;1;vlok;1;sneeuw;sneeuz;0;9786;4567;v;11781;0;2;0
34708;19;Nederlands;female;1;ontsteking;1;oor;oor;1;9385;3589;v;4819;100;2;1
34708;19;Nederlands;female;1;tennis;1;bal;bal;1;4139;1943;a;8510;52;2;1
34708;19;Nederlands;female;1;schaduw;1;oog;oog;1;7289;7892;v;9338;34;2;1
34708;19;Nederlands;female;1;pauze;1;koffie;koffie;1;9156;1956;v;14729;86;2;1
